paper_id,country_code,year,paper_venue,compute_tflops,log10_compute_tflops,year_p80_cutoff_tflops,is_year_top20_compute,country_count_per_paper
2021.acl-long.552,US,2021,ACL,112.0,2.0492180226701815,448.0,0,1
2021.acl-long.554,US,2021,ACL,110.0,2.041392685158225,448.0,0,1
2021.acl-long.557,US,2021,ACL,113.8,2.056142262059052,448.0,0,1
2021.acl-long.56,US,2021,ACL,113.8,2.056142262059052,448.0,0,2
2021.acl-long.560,US,2021,ACL,261.0,2.416640507338281,448.0,0,1
2021.acl-long.561,US,2021,ACL,112.0,2.0492180226701815,448.0,0,1
2021.acl-long.562,US,2021,ACL,8.873,0.9480704815189411,448.0,0,1
2021.acl-long.569,US,2021,ACL,896.0,2.9523080096621253,448.0,1,2
2021.acl-long.571,US,2021,ACL,224.0,2.3502480183341627,448.0,0,2
2021.acl-long.59,US,2021,ACL,113.8,2.056142262059052,448.0,0,1
2021.acl-long.64,US,2021,ACL,224.0,2.3502480183341627,448.0,0,1
2021.acl-long.71,US,2021,ACL,448.0,2.651278013998144,448.0,1,2
2021.acl-long.74,US,2021,ACL,8.873,0.9480704815189411,448.0,0,2
2021.acl-long.75,US,2021,ACL,896.0,2.9523080096621253,448.0,1,1
2021.acl-long.77,US,2021,ACL,45.36,1.6566730458848502,448.0,0,2
2021.acl-long.82,US,2021,ACL,11.34,1.0546130545568877,448.0,0,1
2021.acl-long.97,US,2021,ACL,896.0,2.9523080096621253,448.0,1,1
2021.emnlp-main.10,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,1
2021.emnlp-main.101,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,1
2021.emnlp-main.102,US,2021,EMNLP,45.36,1.6566730458848502,448.0,0,1
2021.emnlp-main.106,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.108,US,2021,EMNLP,45.36,1.6566730458848502,448.0,0,2
2021.emnlp-main.115,US,2021,EMNLP,71.0,1.8512583487190752,448.0,0,2
2021.emnlp-main.124,US,2021,EMNLP,28672.0,4.457457987982031,448.0,1,1
2021.emnlp-main.13,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,2
2021.emnlp-main.131,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,2
2021.emnlp-main.133,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,2
2021.emnlp-main.134,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.137,US,2021,EMNLP,569.0,2.7551122663950713,448.0,1,1
2021.emnlp-main.140,US,2021,EMNLP,178.4,2.2513948500401044,448.0,0,1
2021.emnlp-main.143,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.144,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.145,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,1
2021.emnlp-main.149,US,2021,EMNLP,713.6,2.8534548413680665,448.0,1,1
2021.emnlp-main.151,US,2021,EMNLP,455.2,2.6582022533870147,448.0,1,1
2021.emnlp-main.162,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.163,US,2021,EMNLP,89.2,1.9503648543761232,448.0,0,1
2021.emnlp-main.164,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,2
2021.emnlp-main.175,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,2
2021.emnlp-main.189,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.228,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.230,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,2
2021.emnlp-main.231,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,1
2021.emnlp-main.244,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,2
2021.emnlp-main.247,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.25,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.255,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,2
2021.emnlp-main.257,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,2
2021.emnlp-main.259,US,2021,EMNLP,224.0,2.3502480183341627,448.0,0,3
2021.emnlp-main.273,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,2
2021.emnlp-main.280,US,2021,EMNLP,9.526,0.9789105771755716,448.0,0,2
2021.emnlp-main.297,US,2021,EMNLP,7168.0,3.8553979966540686,448.0,1,2
2021.emnlp-main.300,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,2
2021.emnlp-main.301,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,1
2021.emnlp-main.305,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.321,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.328,US,2021,EMNLP,224.0,2.3502480183341627,448.0,0,3
2021.emnlp-main.332,US,2021,EMNLP,448.0,2.651278013998144,448.0,1,3
2021.emnlp-main.336,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,2
2021.emnlp-main.337,US,2021,EMNLP,500.0,2.6989700043360187,448.0,1,2
2021.emnlp-main.342,US,2021,EMNLP,448.0,2.651278013998144,448.0,1,2
2021.emnlp-main.352,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.37,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.381,US,2021,EMNLP,569.0,2.7551122663950713,448.0,1,2
2021.emnlp-main.382,US,2021,EMNLP,125.0,2.0969100130080562,448.0,0,1
2021.emnlp-main.387,US,2021,EMNLP,1792.0,3.2533380053261065,448.0,1,1
2021.emnlp-main.389,US,2021,EMNLP,448.0,2.651278013998144,448.0,1,2
2021.emnlp-main.391,US,2021,EMNLP,12.15,1.084576277934331,448.0,0,3
2021.emnlp-main.395,US,2021,EMNLP,11.34,1.0546130545568877,448.0,0,1
2021.emnlp-main.397,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.406,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.410,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.412,US,2021,EMNLP,448.0,2.651278013998144,448.0,1,1
2021.emnlp-main.413,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,2
2021.emnlp-main.420,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.422,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.424,US,2021,EMNLP,12.15,1.084576277934331,448.0,0,1
2021.emnlp-main.425,US,2021,EMNLP,89.2,1.9503648543761232,448.0,0,1
2021.emnlp-main.426,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.427,US,2021,EMNLP,1248.0,3.0962145853464054,448.0,1,2
2021.emnlp-main.428,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.43,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.430,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.433,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.436,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.44,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.441,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,1
2021.emnlp-main.446,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,2
2021.emnlp-main.449,US,2021,EMNLP,125.0,2.0969100130080562,448.0,0,1
2021.emnlp-main.450,US,2021,EMNLP,261.0,2.416640507338281,448.0,0,1
2021.emnlp-main.451,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.455,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,2
2021.emnlp-main.456,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.459,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.460,US,2021,EMNLP,35.492,1.5501304728469034,448.0,0,1
2021.emnlp-main.469,US,2021,EMNLP,3584.0,3.5543680009900878,448.0,1,2
2021.emnlp-main.47,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.471,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.472,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,3
2021.emnlp-main.477,US,2021,EMNLP,22.68,1.355643050220869,448.0,0,1
2021.emnlp-main.479,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,1
2021.emnlp-main.480,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,1
2021.emnlp-main.484,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,1
2021.emnlp-main.485,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.489,US,2021,EMNLP,448.0,2.651278013998144,448.0,1,1
2021.emnlp-main.490,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,2
2021.emnlp-main.493,US,2021,EMNLP,440.0,2.6434526764861874,448.0,0,1
2021.emnlp-main.495,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.496,US,2021,EMNLP,455.2,2.6582022533870147,448.0,1,1
2021.emnlp-main.497,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.503,US,2021,EMNLP,11.34,1.0546130545568877,448.0,0,1
2021.emnlp-main.504,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.505,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.506,US,2021,EMNLP,261.0,2.416640507338281,448.0,0,1
2021.emnlp-main.507,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.508,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.509,US,2021,EMNLP,6.691,0.8254910298794309,448.0,0,1
2021.emnlp-main.510,US,2021,EMNLP,6.691,0.8254910298794309,448.0,0,1
2021.emnlp-main.511,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.512,US,2021,EMNLP,119.1,2.0759117614827773,448.0,0,1
2021.emnlp-main.513,US,2021,EMNLP,214.0,2.330413773349191,448.0,0,1
2021.emnlp-main.515,US,2021,EMNLP,8.126,0.9098768179903928,448.0,0,1
2021.emnlp-main.516,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,3
2021.emnlp-main.517,US,2021,EMNLP,880.0,2.9444826721501687,448.0,1,1
2021.emnlp-main.518,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.519,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.52,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,3
2021.emnlp-main.520,US,2021,EMNLP,224.0,2.3502480183341627,448.0,0,1
2021.emnlp-main.521,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.527,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.529,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,2
2021.emnlp-main.53,US,2021,EMNLP,118.5,2.0737183503461227,448.0,0,1
2021.emnlp-main.531,US,2021,EMNLP,14.9,1.173186268412274,448.0,0,1
2021.emnlp-main.532,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.534,US,2021,EMNLP,455.2,2.6582022533870147,448.0,1,1
2021.emnlp-main.538,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,1
2021.emnlp-main.54,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,2
2021.emnlp-main.540,US,2021,EMNLP,9.526,0.9789105771755716,448.0,0,1
2021.emnlp-main.541,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,1
2021.emnlp-main.543,US,2021,EMNLP,119.1,2.0759117614827773,448.0,0,1
2021.emnlp-main.544,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,1
2021.emnlp-main.546,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.548,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.55,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.550,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.557,US,2021,EMNLP,455.2,2.6582022533870147,448.0,1,1
2021.emnlp-main.566,US,2021,EMNLP,220.0,2.342422680822206,448.0,0,2
2021.emnlp-main.568,US,2021,EMNLP,10.1065,1.0046007803329844,448.0,0,2
2021.emnlp-main.570,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,1
2021.emnlp-main.572,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.577,US,2021,EMNLP,1248.0,3.0962145853464054,448.0,1,1
2021.emnlp-main.578,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,1
2021.emnlp-main.583,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.589,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,1
2021.emnlp-main.590,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.592,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.594,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,2
2021.emnlp-main.596,US,2021,EMNLP,1248.0,3.0962145853464054,448.0,1,1
2021.emnlp-main.597,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.598,US,2021,EMNLP,89.2,1.9503648543761232,448.0,0,1
2021.emnlp-main.606,US,2021,EMNLP,713.6,2.8534548413680665,448.0,1,2
2021.emnlp-main.608,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.609,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.611,US,2021,EMNLP,6.691,0.8254910298794309,448.0,0,1
2021.emnlp-main.617,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.62,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,1
2021.emnlp-main.622,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,2
2021.emnlp-main.63,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,1
2021.emnlp-main.639,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,2
2021.emnlp-main.64,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.655,US,2021,EMNLP,1248.0,3.0962145853464054,448.0,1,3
2021.emnlp-main.658,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,2
2021.emnlp-main.66,US,2021,EMNLP,11.34,1.0546130545568877,448.0,0,1
2021.emnlp-main.678,US,2021,EMNLP,1000.0,3.0,448.0,1,2
2021.emnlp-main.680,US,2021,EMNLP,1248.0,3.0962145853464054,448.0,1,2
2021.emnlp-main.685,US,2021,EMNLP,4992.0,3.6982745766743674,448.0,1,2
2021.emnlp-main.686,US,2021,EMNLP,130.5,2.1156105116742996,448.0,0,2
2021.emnlp-main.721,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.725,US,2021,EMNLP,8.126,0.9098768179903928,448.0,0,2
2021.emnlp-main.75,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,1
2021.emnlp-main.755,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,2
2021.emnlp-main.756,US,2021,EMNLP,910.4,2.959232249050996,448.0,1,1
2021.emnlp-main.773,US,2021,EMNLP,1792.0,3.2533380053261065,448.0,1,3
2021.emnlp-main.783,US,2021,EMNLP,11.34,1.0546130545568877,448.0,0,1
2021.emnlp-main.787,US,2021,EMNLP,45.36,1.6566730458848502,448.0,0,2
2021.emnlp-main.804,US,2021,EMNLP,110.0,2.041392685158225,448.0,0,1
2021.emnlp-main.808,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,1
2021.emnlp-main.809,US,2021,EMNLP,11.76,1.0704073217401198,448.0,0,2
2021.emnlp-main.810,US,2021,EMNLP,22.68,1.355643050220869,448.0,0,1
2021.emnlp-main.812,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.819,US,2021,EMNLP,107.0,2.0293837776852097,448.0,0,3
2021.emnlp-main.82,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,1
2021.emnlp-main.821,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,4
2021.emnlp-main.83,US,2021,EMNLP,312.0,2.494154594018443,448.0,0,1
2021.emnlp-main.830,US,2021,EMNLP,896.0,2.9523080096621253,448.0,1,2
2021.emnlp-main.834,US,2021,EMNLP,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.838,US,2021,EMNLP,2496.0,3.397244581010386,448.0,1,1
2021.emnlp-main.841,US,2021,EMNLP,89.2,1.9503648543761232,448.0,0,1
2021.emnlp-main.843,US,2021,EMNLP,856.0,2.932473764677153,448.0,1,2
2021.emnlp-main.846,US,2021,EMNLP,113.8,2.056142262059052,448.0,0,1
2021.emnlp-main.94,US,2021,EMNLP,910.4,2.959232249050996,448.0,1,2
2021.emnlp-main.95,US,2021,EMNLP,1248.0,3.0962145853464054,448.0,1,2
2021.emnlp-main.99,US,2021,EMNLP,3584.0,3.5543680009900878,448.0,1,2
2021.naacl-main.1,US,2021,NAACL,12.15,1.084576277934331,448.0,0,2
2021.naacl-main.100,US,2021,NAACL,896.0,2.9523080096621253,448.0,1,1
2021.naacl-main.104,US,2021,NAACL,113.8,2.056142262059052,448.0,0,1
2021.naacl-main.108,US,2021,NAACL,11.34,1.0546130545568877,448.0,0,1
2021.naacl-main.111,US,2021,NAACL,19.052,1.2799405728395528,448.0,0,2
2021.naacl-main.112,US,2021,NAACL,178.4,2.2513948500401044,448.0,0,1
2021.naacl-main.128,US,2021,NAACL,11.34,1.0546130545568877,448.0,0,2
2021.naacl-main.129,US,2021,NAACL,89.2,1.9503648543761232,448.0,0,1
2021.naacl-main.130,US,2021,NAACL,11.34,1.0546130545568877,448.0,0,1
2021.naacl-main.138,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,2
2021.naacl-main.141,US,2021,NAACL,261.0,2.416640507338281,448.0,0,2
2021.naacl-main.154,US,2021,NAACL,448.0,2.651278013998144,448.0,1,1
2021.naacl-main.161,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,3
2021.naacl-main.178,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,1
2021.naacl-main.193,US,2021,NAACL,11.34,1.0546130545568877,448.0,0,1
2021.naacl-main.195,US,2021,NAACL,896.0,2.9523080096621253,448.0,1,2
2021.naacl-main.196,US,2021,NAACL,53.528,1.7285810168713744,448.0,0,1
2021.naacl-main.197,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,5
2021.naacl-main.205,US,2021,NAACL,90.72,1.9577030415488315,448.0,0,1
2021.naacl-main.211,US,2021,NAACL,910.4,2.959232249050996,448.0,1,1
2021.naacl-main.220,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,2
2021.naacl-main.230,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,1
2021.naacl-main.254,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,1
2021.naacl-main.256,US,2021,NAACL,448.0,2.651278013998144,448.0,1,1
2021.naacl-main.270,US,2021,NAACL,896.0,2.9523080096621253,448.0,1,1
2021.naacl-main.276,US,2021,NAACL,89.2,1.9503648543761232,448.0,0,1
2021.naacl-main.305,US,2021,NAACL,71.0,1.8512583487190752,448.0,0,1
2021.naacl-main.306,US,2021,NAACL,8.873,0.9480704815189411,448.0,0,2
2021.naacl-main.319,US,2021,NAACL,5376.0,3.7304592600457687,448.0,1,1
2021.naacl-main.323,US,2021,NAACL,6.691,0.8254910298794309,448.0,0,1
2021.naacl-main.336,US,2021,NAACL,428.0,2.6314437690131722,448.0,0,2
2021.naacl-main.340,US,2021,NAACL,6.691,0.8254910298794309,448.0,0,1
2021.naacl-main.343,US,2021,NAACL,113.8,2.056142262059052,448.0,0,2
2021.naacl-main.346,US,2021,NAACL,110.0,2.041392685158225,448.0,0,1
2021.naacl-main.357,US,2021,NAACL,12.15,1.084576277934331,448.0,0,1
2021.naacl-main.365,US,2021,NAACL,110.0,2.041392685158225,448.0,0,1
2021.naacl-main.368,US,2021,NAACL,682.8,2.834293512442696,448.0,1,1
2021.naacl-main.37,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,2
2021.naacl-main.373,US,2021,NAACL,892.0,2.950364854376123,448.0,1,1
2021.naacl-main.374,US,2021,NAACL,113.8,2.056142262059052,448.0,0,1
2021.naacl-main.38,US,2021,NAACL,1957.5,3.291701770729981,448.0,1,2
2021.naacl-main.380,US,2021,NAACL,448.0,2.651278013998144,448.0,1,1
2021.naacl-main.381,US,2021,NAACL,448.0,2.651278013998144,448.0,1,1
2021.naacl-main.390,US,2021,NAACL,113.8,2.056142262059052,448.0,0,1
2021.naacl-main.393,US,2021,NAACL,9.526,0.9789105771755716,448.0,0,1
2021.naacl-main.394,US,2021,NAACL,428.0,2.6314437690131722,448.0,0,1
2021.naacl-main.407,US,2021,NAACL,45.36,1.6566730458848502,448.0,0,1
2021.naacl-main.413,US,2021,NAACL,12.15,1.084576277934331,448.0,0,1
2021.naacl-main.415,US,2021,NAACL,224.0,2.3502480183341627,448.0,0,1
2021.naacl-main.418,US,2021,NAACL,448.0,2.651278013998144,448.0,1,2
2021.naacl-main.420,US,2021,NAACL,448.0,2.651278013998144,448.0,1,1
2021.naacl-main.432,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,2
2021.naacl-main.443,US,2021,NAACL,130.5,2.1156105116742996,448.0,0,1
2021.naacl-main.445,US,2021,NAACL,89.2,1.9503648543761232,448.0,0,1
2021.naacl-main.454,US,2021,NAACL,9.526,0.9789105771755716,448.0,0,2
2021.naacl-main.59,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,1
2021.naacl-main.60,US,2021,NAACL,113.8,2.056142262059052,448.0,0,1
2021.naacl-main.62,US,2021,NAACL,224.0,2.3502480183341627,448.0,0,1
2021.naacl-main.67,US,2021,NAACL,113.8,2.056142262059052,448.0,0,1
2021.naacl-main.68,US,2021,NAACL,12.15,1.084576277934331,448.0,0,1
2021.naacl-main.80,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,1
2021.naacl-main.89,US,2021,NAACL,896.0,2.9523080096621253,448.0,1,1
2021.naacl-main.95,US,2021,NAACL,220.0,2.342422680822206,448.0,0,1
2021.naacl-main.96,US,2021,NAACL,112.0,2.0492180226701815,448.0,0,2
2021.emnlp-main.427,VN,2021,EMNLP,1248.0,3.0962145853464054,448.0,1,2
2022.acl-long.55,AE,2022,ACL,107.0,2.0293837776852097,896.0,0,2
2022.emnlp-main.222,AE,2022,EMNLP,71.0,1.8512583487190752,896.0,0,2
2022.emnlp-main.331,AE,2022,EMNLP,238.2,2.3769417571467586,896.0,0,3
2022.emnlp-main.403,AE,2022,EMNLP,112.0,2.0492180226701815,896.0,0,2
2022.emnlp-main.46,AE,2022,EMNLP,107.0,2.0293837776852097,896.0,0,3
2022.emnlp-main.506,AE,2022,EMNLP,8.126,0.9098768179903928,896.0,0,4
2022.emnlp-main.779,AE,2022,EMNLP,142.0,2.1522883443830563,896.0,0,2
2022.emnlp-main.279,AT,2022,EMNLP,1248.0,3.0962145853464054,896.0,1,2
2022.emnlp-main.727,AT,2022,EMNLP,1248.0,3.0962145853464054,896.0,1,2
2022.acl-long.181,AU,2022,ACL,448.0,2.651278013998144,896.0,0,2
2022.acl-long.292,AU,2022,ACL,312.0,2.494154594018443,896.0,0,2
2022.acl-long.329,AU,2022,ACL,227.6,2.3571722577230334,896.0,0,2
2022.acl-long.332,AU,2022,ACL,3584.0,3.5543680009900878,896.0,1,2
2022.acl-long.351,AU,2022,ACL,89.2,1.9503648543761232,896.0,0,1
2022.acl-long.442,AU,2022,ACL,3584.0,3.5543680009900878,896.0,1,2
2022.acl-long.550,AU,2022,ACL,112.0,2.0492180226701815,896.0,0,3
2022.emnlp-main.12,AU,2022,EMNLP,89.2,1.9503648543761232,896.0,0,2
2022.emnlp-main.172,AU,2022,EMNLP,71.0,1.8512583487190752,896.0,0,2
2022.emnlp-main.271,AU,2022,EMNLP,71.0,1.8512583487190752,896.0,0,3
2022.emnlp-main.32,AU,2022,EMNLP,341.4,2.5332635167787148,896.0,0,2
2022.emnlp-main.327,AU,2022,EMNLP,119.1,2.0759117614827773,896.0,0,3
2022.emnlp-main.328,AU,2022,EMNLP,71.0,1.8512583487190752,896.0,0,2
2022.emnlp-main.332,AU,2022,EMNLP,1248.0,3.0962145853464054,896.0,1,2
2022.emnlp-main.372,AU,2022,EMNLP,448.0,2.651278013998144,896.0,0,3
2022.emnlp-main.473,AU,2022,EMNLP,896.0,2.9523080096621253,896.0,1,2
2022.emnlp-main.651,AU,2022,EMNLP,112.0,2.0492180226701815,896.0,0,4
2022.emnlp-main.706,AU,2022,EMNLP,112.0,2.0492180226701815,896.0,0,1
2022.emnlp-main.738,AU,2022,EMNLP,112.0,2.0492180226701815,896.0,0,3
2022.emnlp-main.779,AU,2022,EMNLP,142.0,2.1522883443830563,896.0,0,2
2022.emnlp-main.821,AU,2022,EMNLP,112.0,2.0492180226701815,896.0,0,4
2022.emnlp-main.824,AU,2022,EMNLP,6.691,0.8254910298794309,896.0,0,3
2022.emnlp-main.99,AU,2022,EMNLP,112.0,2.0492180226701815,896.0,0,4
2022.naacl-main.149,AU,2022,NAACL,6.691,0.8254910298794309,896.0,0,2
2022.naacl-main.219,AU,2022,NAACL,113.8,2.056142262059052,896.0,0,1
2022.naacl-main.364,AU,2022,NAACL,1248.0,3.0962145853464054,896.0,1,1
2022.emnlp-main.529,BD,2022,EMNLP,224.0,2.3502480183341627,896.0,0,1
2022.emnlp-main.738,BD,2022,EMNLP,112.0,2.0492180226701815,896.0,0,3
2022.acl-long.466,BE,2022,ACL,112.0,2.0492180226701815,896.0,0,3
2022.emnlp-main.783,BE,2022,EMNLP,112.0,2.0492180226701815,896.0,0,1
2022.acl-long.435,BR,2022,ACL,224.0,2.3502480183341627,896.0,0,7
2022.emnlp-main.776,BR,2022,EMNLP,147.0,2.167317334748176,896.0,0,3
2022.acl-long.17,CA,2022,ACL,952.8,2.979001748474721,896.0,1,1
2022.acl-long.210,CA,2022,ACL,112.0,2.0492180226701815,896.0,0,2
2022.acl-long.236,CA,2022,ACL,448.0,2.651278013998144,896.0,0,1
2022.acl-long.360,CA,2022,ACL,1248.0,3.0962145853464054,896.0,1,2
2022.acl-long.378,CA,2022,ACL,125.0,2.0969100130080562,896.0,0,1
2022.acl-long.507,CA,2022,ACL,125.0,2.0969100130080562,896.0,0,3
2022.acl-long.545,CA,2022,ACL,89.2,1.9503648543761232,896.0,0,1
2022.acl-long.602,CA,2022,ACL,112.0,2.0492180226701815,896.0,0,2
2022.acl-long.87,CA,2022,ACL,8.126,0.9098768179903928,896.0,0,1
2022.emnlp-main.153,CA,2022,EMNLP,110.0,2.041392685158225,896.0,0,2
2022.emnlp-main.195,CA,2022,EMNLP,112.0,2.0492180226701815,896.0,0,2
2022.emnlp-main.205,CA,2022,EMNLP,14336.0,4.15642799231805,896.0,1,2
2022.emnlp-main.249,CA,2022,EMNLP,2496.0,3.397244581010386,896.0,1,2
2022.emnlp-main.278,CA,2022,EMNLP,3584.0,3.5543680009900878,896.0,1,2
